"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[11626]",-0.617059651814834,0.000648400554663035,0.0160645912628615,-0.651798828580652,-0.627429100245846,-0.615892612651579,-0.606106137336463,-0.587909117954491,613.83635292572,1.01093421294728
"log_lik[11627]",-1.05873552611778,0.000326332322066051,0.0103208299333746,-1.07928014519595,-1.06532742937376,-1.05876107210676,-1.051964586594,-1.03820448929749,1000.2511539985,1.00651176800196
"log_lik[11628]",-0.654898660852951,0.000375016044679272,0.0157398356900158,-0.68730730940938,-0.664449687523735,-0.654780472552283,-0.644585936453153,-0.623846405286241,1761.57318533426,0.999899004821848
"log_lik[11629]",-0.801324849288609,0.000381012510743818,0.0123681341360223,-0.825005030123524,-0.809251382050465,-0.801037628446781,-0.7937168080166,-0.776371321384575,1053.73134949421,1.00188703603855
"log_lik[11630]",-0.870808896355558,0.00058585233353323,0.0123990179206407,-0.895065942288807,-0.879365151743175,-0.870816629255602,-0.862050170282276,-0.845350698455522,447.917723428707,1.00509605135
"log_lik[11631]",-0.797718182766659,0.00028757246832894,0.0120749270433559,-0.821949578134014,-0.805182609684088,-0.797977227311057,-0.78999678729729,-0.773036513000768,1763.08974997838,1.00053572778869
"log_lik[11632]",-1.68195992924582,0.000751158253293477,0.0227513383220408,-1.7298417920183,-1.6962831679043,-1.68166005555241,-1.66731923978564,-1.63770546208313,917.383681283388,1.0036791515833
"log_lik[11633]",-2.50636512524918,0.00112877881704686,0.038510599955987,-2.58270591117001,-2.53079567516146,-2.50709172506902,-2.48287524469729,-2.42973060440032,1163.9728961329,1.00085504587123
"log_lik[11634]",-1.24363795641329,0.000316606103260975,0.00997479343736684,-1.26282104256848,-1.24984027590033,-1.2438782497399,-1.23737785956388,-1.22309910541806,992.588539820899,0.999702681340441
"log_lik[11635]",-1.66030250466372,0.00147710914046279,0.0228777811938552,-1.70446630286532,-1.67573687099118,-1.65929800006129,-1.64443571963937,-1.61754327924064,239.884746172035,1.00206266106122
"log_lik[11636]",-0.957254219715184,0.000494384709278548,0.0142625905191708,-0.985478231314613,-0.966673070850355,-0.956366548511131,-0.947973403054614,-0.929312095769124,832.274842612714,1.0003945553476
"log_lik[11637]",-1.01732008848693,0.000636279431880912,0.0122977963442595,-1.04130227583071,-1.0261755826002,-1.01729310156975,-1.00822618353449,-0.994826603682018,373.558673140939,1.00006226401922
"log_lik[11638]",-0.816688107649943,0.000640001214971867,0.0121937710931081,-0.84066814121216,-0.825106511397768,-0.816957750468122,-0.808089164462829,-0.794176497477874,363.006564784781,1.00437757565135
"log_lik[11639]",-1.70716033034308,0.000772408705481395,0.0172965540287002,-1.74236994166779,-1.71881657204455,-1.70711922370075,-1.69536263536365,-1.6734243654175,501.446790333218,1.00146422317414
"log_lik[11640]",-1.10923683588897,0.00071958670277539,0.011679628716675,-1.1316081863522,-1.11773673037221,-1.10931701336486,-1.10111576830434,-1.0871455047342,263.446125375126,1.00082003432679
"log_lik[11641]",-1.14242191299259,0.000554987060259839,0.0170342670960137,-1.17573029573007,-1.15422529890724,-1.14186102544937,-1.13126061603347,-1.10885517168356,942.065697054844,1.00010743482532
"log_lik[11642]",-1.03461678167343,0.00153927279243372,0.0191400191304477,-1.07205996196151,-1.0464698408491,-1.03535056980927,-1.02301623348464,-0.996248058886317,154.615685044753,1.01087170037068
"log_lik[11643]",-1.23175145057344,0.000862743418377273,0.0125485373957845,-1.25607705259462,-1.24009203480388,-1.23224316051994,-1.2230934776011,-1.20804767847764,211.554812277134,1.00619372475561
"log_lik[11644]",-1.5146922961393,0.000823627495446059,0.0183494795117334,-1.5529064989258,-1.52773564489652,-1.51462272746035,-1.50125844251053,-1.4804712084257,496.347486507001,1.0004062363507
"log_lik[11645]",-1.49560315070192,0.000580295792391848,0.0131810536673444,-1.52257496690393,-1.50396443582273,-1.4951030452272,-1.48670962338818,-1.47037327999531,515.942630292967,1.00306419619119
"log_lik[11646]",-1.00997116907177,0.000827016085323671,0.0118282710648397,-1.03262405152038,-1.01732583198706,-1.00968961707009,-1.00240321531423,-0.987022351247665,204.557131021326,1.00821377850056
"log_lik[11647]",-1.83266653706618,0.000419876002112379,0.0162817308161636,-1.86498172670809,-1.84265429530528,-1.83203893842133,-1.82198632514901,-1.80109706815355,1503.69250109289,1.00391779434339
"log_lik[11648]",-0.835781546441747,0.000900427083816536,0.0143123843536361,-0.862689048876619,-0.846092176912001,-0.836145026567426,-0.825916865640402,-0.808009217315444,252.654409265459,1.0035152520606
"log_lik[11649]",-1.01361466188687,0.000389436945516236,0.0121092317352677,-1.03751079782317,-1.02084160973546,-1.01427909272239,-1.0058400262958,-0.989691690102621,966.8495074227,1.00428829721298
"log_lik[11650]",-0.889765491587633,0.000824484675578169,0.0138696340268016,-0.913801759557814,-0.899512422448272,-0.890101023814052,-0.880514859556166,-0.860866001299067,282.985919786161,1.01962431750644
"log_lik[11651]",-1.04597506348271,0.000430236016378857,0.0137085714117953,-1.07222366949199,-1.05527223544072,-1.04655619619269,-1.03680867332645,-1.01901692588037,1015.24502524865,1.00283131730679
"log_lik[11652]",-1.0325464750212,0.000611378734082575,0.0129642979935727,-1.05619230502954,-1.04195969495692,-1.03285745911973,-1.02339458159001,-1.00721451089438,449.652853068249,1.00267450142735
"log_lik[11653]",-0.955359621654412,0.00103938714982659,0.0153774654241919,-0.989370400272285,-0.964994235327623,-0.95551024395786,-0.945027368676422,-0.92670190440362,218.884410899343,1.0065451892639
"log_lik[11654]",-0.962538413655583,0.000545521367507076,0.0136998721418554,-0.989800188130159,-0.971411837532368,-0.962698714085245,-0.953387016284671,-0.935258761149378,630.680634302938,1.00600812527143
"log_lik[11655]",-1.26247043175601,0.000431265978869223,0.0103456896258307,-1.28289077295147,-1.26909298964339,-1.26279433009051,-1.25543600845468,-1.24336460024805,575.477690008473,1.00091876944982
"log_lik[11656]",-1.23158047105752,0.00064148063331485,0.00974033621901782,-1.25026600810971,-1.23801457888654,-1.2313442456999,-1.22511300283397,-1.21255300634339,230.558319412799,1.00234449154468
"log_lik[11657]",-0.609354807627111,0.00112038446560933,0.016899175370539,-0.640699871127825,-0.619847308631664,-0.608754125140971,-0.597709304427458,-0.577394414740594,227.508102617092,1.00837434182517
"log_lik[11658]",-1.33793060373698,0.000320390061446907,0.00997845609666194,-1.35860431093301,-1.34454212251965,-1.33814118630389,-1.33104228807485,-1.31807866421725,969.993067139114,1.00057415268184
"log_lik[11659]",-0.862546918974094,0.000510358883220714,0.0150652899101432,-0.891720513075791,-0.873183271670235,-0.862842100796798,-0.851975673376145,-0.833653162772234,871.372059281487,0.999559543745876
"log_lik[11660]",-0.747356192962649,0.000562056257148864,0.016144469219797,-0.778069152692371,-0.759015379122852,-0.747521188949628,-0.73599645403805,-0.715826750350795,825.06462822461,1.00246797688837
"log_lik[11661]",-1.06124624087948,0.00100104387593491,0.0157197650483153,-1.08935076522854,-1.07193159965854,-1.06138350629392,-1.05089705766695,-1.02797062042408,246.595913385088,1.00647821936401
"log_lik[11662]",-2.06794340764588,0.000959793294496206,0.0223755529642178,-2.1137477819537,-2.0815552530492,-2.06753875783473,-2.05301496128584,-2.02737783203837,543.49071709621,1.00176871624676
"log_lik[11663]",-1.81089784373192,0.000590272632472975,0.0164788337300161,-1.8440322232456,-1.82105572095678,-1.81066448296777,-1.79964072205325,-1.78121961409177,779.377111837235,0.999963339030333
"log_lik[11664]",-0.826322846923887,0.000946466109032947,0.0167735463132062,-0.85819081248019,-0.837748067321752,-0.826068719126159,-0.815051485531708,-0.794143922682682,314.079542387471,1.00612189691629
"log_lik[11665]",-0.628001785334287,0.000559216268097732,0.0158348174433965,-0.662173391128055,-0.638246739036299,-0.626754419055488,-0.617095842780545,-0.599761493884483,801.800878603767,1.01123586212013
"log_lik[11666]",-0.744923028377757,0.000492204733983691,0.0164188341365716,-0.777578648065249,-0.755382805121932,-0.744621641052934,-0.734018387255942,-0.714243294416048,1112.73835618654,1.00076789197943
"log_lik[11667]",-0.664557998936778,0.00037021253110178,0.0154713938147658,-0.696347879031134,-0.674039708304734,-0.664614871534004,-0.654437488971816,-0.633939008488071,1746.4519935291,0.99993379212553
"log_lik[11668]",-0.621389062993847,0.000482118755421273,0.0130443893407125,-0.648388432437374,-0.629506188385406,-0.62128782919731,-0.612394524275586,-0.596930663412555,732.047820922813,1.00011694822197
"log_lik[11669]",-0.715548597268963,0.000605903677906622,0.0153851689268531,-0.74550011330235,-0.726584240944008,-0.715525008255564,-0.703909820451582,-0.686333461949039,644.758922368914,1.00259494498615
"log_lik[11670]",-0.899403719219776,0.00035389682099688,0.0113647049761537,-0.9218539531945,-0.906816319507998,-0.899572312192288,-0.892446429874571,-0.87554127490753,1031.24773868387,1.00181203838924
"log_lik[11671]",-0.850674611018698,0.000794569904529672,0.013457821571052,-0.877795407659273,-0.859559452627127,-0.850501309840887,-0.841514385016955,-0.82663533115652,286.870115924131,1.006428482338
"log_lik[11672]",-1.11984366168643,0.000330543404209603,0.0114642938431573,-1.1431047403185,-1.12759307712802,-1.11939782839182,-1.11237746251351,-1.09772541249507,1202.92244127984,1.00531225653671
"log_lik[11673]",-1.1994508901686,0.000374924575319718,0.0100204032746893,-1.21803447600864,-1.2061730836033,-1.19951372470199,-1.19320234706074,-1.17828253710575,714.303180733084,1.00133546000678
"log_lik[11674]",-0.682339509904584,0.000865626257425411,0.0169774505980318,-0.716702400943545,-0.694083015212018,-0.682346386809019,-0.669137512801203,-0.650299478182064,384.666271182054,1.00132536808429
"log_lik[11675]",-0.886248964061749,0.000487252276047774,0.0159603464153613,-0.91754523522328,-0.896886150601511,-0.885641065735187,-0.875709125816768,-0.855044051685193,1072.94355114339,0.999934229940327
"log_lik[11676]",-1.29478604421542,0.000344150127973929,0.00966967574138866,-1.31369869522476,-1.30107093982113,-1.29465045953928,-1.28886665662107,-1.27492225773995,789.456038558363,1.00841284809223
"log_lik[11677]",-0.73901081502647,0.00052186162168969,0.0139043465857628,-0.766947316437237,-0.748104307766074,-0.739089579396351,-0.729561476213234,-0.712204622523932,709.889005913816,1.00110892337962
"log_lik[11678]",-2.60684540112386,0.00148336673406702,0.0449715052816277,-2.69892045955255,-2.63722892814979,-2.60408730961178,-2.57613089478142,-2.52135960244229,919.131770993293,1.0004685452819
"log_lik[11679]",-0.978971509424777,0.000704269094658931,0.0134181959394243,-1.00530508812991,-0.988616308901974,-0.97910278277263,-0.969313102815014,-0.954926356321693,363.003654526451,1.00325890426769
"log_lik[11680]",-1.34552256844869,0.000379082822094686,0.01103588261343,-1.3672656872047,-1.35313987686187,-1.34526842687405,-1.33814695801246,-1.32493594006153,847.512152889581,0.999744654460299
"log_lik[11681]",-1.09041099230794,0.0015612932389368,0.0177590108376346,-1.12449849466338,-1.10157938617502,-1.09165409625751,-1.07996341643527,-1.05238006315541,129.380428889233,1.01118994132317
"log_lik[11682]",-1.01690242866245,0.000963191667780188,0.0181309581016525,-1.0539511629122,-1.02872358333815,-1.0171620828531,-1.00382016964663,-0.984535265798312,354.336649739856,1.00441016646421
"log_lik[11683]",-1.51285839849915,0.000835168758017823,0.0182518379254395,-1.55006160844987,-1.52580869918622,-1.51276808988326,-1.49940741761168,-1.47835829620559,477.600450188925,1.00061304908007
"log_lik[11684]",-2.15080438305361,0.000262312851578795,0.0110692495945513,-2.17545739113186,-2.15739273122058,-2.15031117401485,-2.14356594270175,-2.12971966127086,1780.72650591646,1.00043502128133
"log_lik[11685]",-1.73446061516003,0.00198220560122483,0.0255905374857552,-1.78620471959587,-1.75079677508614,-1.73416070781856,-1.71814567814249,-1.68606708418694,166.671528093502,1.0069107777466
"log_lik[11686]",-2.42130623243522,0.000702914662459371,0.033066896457817,-2.48870157655514,-2.44284599009657,-2.42174844875818,-2.39934382666132,-2.35701507225794,2213.00128340449,1.00135311667079
"log_lik[11687]",-0.72924408947601,0.00124781776148278,0.0175481834979562,-0.762521815815933,-0.741689531168104,-0.729455995273712,-0.717486369504442,-0.694378701948534,197.77072608077,1.00276529624672
"log_lik[11688]",-0.66956346989019,0.000464453716104968,0.0136961710535079,-0.695169300013329,-0.678983620776902,-0.670236415188508,-0.660044397684787,-0.642287939927752,869.58784101657,1.00138833997373
"log_lik[11689]",-0.864649314935922,0.000919049050104864,0.0146851560116055,-0.890729993971044,-0.874854415374864,-0.86505434596926,-0.854642510880749,-0.835431057691872,255.317009188913,1.01615727495924
"log_lik[11690]",-2.13014700400925,0.0014152534667572,0.0260239641899212,-2.18526325658597,-2.14668267465742,-2.12985829081444,-2.11191344489977,-2.08567922322037,338.12590943931,1.00658024713222
"log_lik[11691]",-0.882102644507509,0.00114810438484691,0.0175903009617039,-0.915067165786368,-0.893990131398273,-0.882605842449528,-0.870283898738939,-0.847226614553855,234.7382102339,1.00232931946827
"log_lik[11692]",-1.75294884895818,0.000661919283888997,0.0190909686531492,-1.78974413161574,-1.76551857177511,-1.75272295355351,-1.73970466125427,-1.71699541251494,831.851610342129,0.999371009662095
"log_lik[11693]",-5.0622518521894,0.00400335340175921,0.126684097822685,-5.3168745813893,-5.1470135525352,-5.05453747387132,-4.98315878530403,-4.81070293019414,1001.3740814713,1.00359428475971
"log_lik[11694]",-1.68958410727607,0.000411358593787106,0.0112229000181292,-1.71196816944879,-1.69696690171463,-1.68957378740351,-1.68221506261307,-1.6674786299738,744.336024354677,1.00367781446277
"log_lik[11695]",-0.937025885818849,0.000973832740117286,0.0165148418151711,-0.969734923114282,-0.948286664062117,-0.936281451997283,-0.9258039117207,-0.904851089618684,287.594180434438,1.00086132376331
"log_lik[11696]",-0.611164679977768,0.0010919221889201,0.0168181105967376,-0.642327325536934,-0.621804466323672,-0.610720699255337,-0.599575105521577,-0.579406304314183,237.230773811854,1.00800037132018
"log_lik[11697]",-1.21293373599428,0.000430381612069752,0.0128469298165699,-1.24026022587103,-1.22125198833779,-1.21260304288764,-1.20433937600783,-1.1876789349803,891.027867728998,1.00051441482416
"log_lik[11698]",-1.73891525449274,0.000577488861584416,0.0190549749110442,-1.77822316187588,-1.75088486759788,-1.73803930257709,-1.72558812334522,-1.70349410637014,1088.75343534598,0.999827952572927
"log_lik[11699]",-0.911801046756312,0.000308806737473549,0.0124463184921264,-0.935512641539899,-0.919516100403549,-0.912577216373088,-0.90338311028868,-0.887544084717773,1624.45724700332,1.001761705422
"log_lik[11700]",-1.20063194004311,0.000651359178008351,0.0121610756349418,-1.22295132513647,-1.20911748802125,-1.20073249862962,-1.19266178579508,-1.17473703451813,348.580352826191,1.00468274344558
"log_lik[11701]",-1.07046107200102,0.000898230973920486,0.0160523659307254,-1.10173039262462,-1.08067107075223,-1.07060339638789,-1.05935912566511,-1.03996743346364,319.375832122611,1.00102956962303
"log_lik[11702]",-1.21401358658652,0.000344165778243635,0.0108634408611986,-1.23529189793495,-1.22159885897118,-1.21374324599301,-1.20684904445127,-1.1932688790357,996.321356992171,1.00053291826087
"log_lik[11703]",-1.30421369424832,0.000467600233669388,0.011528382071561,-1.32593503399241,-1.3119767117104,-1.30462723342247,-1.29653626158588,-1.28026320283162,607.837211248902,1.00139788808367
"log_lik[11704]",-0.888004131137653,0.00031370268691141,0.0123163608876874,-0.912820575141994,-0.896106614426477,-0.887548492381779,-0.87968287230056,-0.864609793183448,1541.4460697516,1.00134771882289
"log_lik[11705]",-0.830373366946406,0.000429473483462303,0.0144529831567419,-0.859048580876675,-0.83960975389714,-0.830120707213247,-0.820475098374574,-0.802709278205266,1132.51062069136,1.00187195536047
"log_lik[11706]",-2.72253905778139,0.00140650411564268,0.0559770807448586,-2.83811006111287,-2.760636735138,-2.72069285679805,-2.68466792523186,-2.61608647450201,1583.9390908505,0.999484802905367
"log_lik[11707]",-2.17568213315768,0.00190170343793091,0.050078120735136,-2.27473976360663,-2.21080974944995,-2.17403912134354,-2.14263148657019,-2.07658423557022,693.44251145371,1.00031042416313
"log_lik[11708]",-0.710979190721622,0.000671033926059379,0.0154336320541516,-0.740786586014675,-0.72170302877076,-0.711023092888272,-0.69961393817119,-0.681567283528577,528.989837701442,1.00379513439254
"log_lik[11709]",-1.5027444837744,0.000509599113325747,0.0216620323598902,-1.54825224973427,-1.51544033041651,-1.50154515993951,-1.48796190462741,-1.46314495840954,1806.92893800991,0.999648938269407
"log_lik[11710]",-3.58417059964801,0.00550389314277246,0.0879978505951802,-3.75061250843072,-3.64540571443529,-3.58554971093662,-3.52394795782817,-3.40950113268473,255.625480448272,1.00890865908193
"log_lik[11711]",-1.19726411135845,0.000288747437490812,0.0105742503008663,-1.21849933943356,-1.20429555040755,-1.19676857755934,-1.19007071124841,-1.17744751495109,1341.10535020018,1.00180735138337
"log_lik[11712]",-0.90079866206575,0.000558140621361361,0.0156988779762778,-0.931180113226178,-0.911681763800508,-0.900309254651073,-0.889657699328662,-0.872139634263432,791.133845642284,1.00024961685232
"log_lik[11713]",-0.676874668841605,0.000823957477765655,0.0171358312085211,-0.711130901917743,-0.688375903998969,-0.676720488965355,-0.663680039538394,-0.644627575590033,432.51458018304,1.00153592796274
"log_lik[11714]",-5.55416002902814,0.00311267715169831,0.135689728948562,-5.83617725931301,-5.64049291971393,-5.55241457074115,-5.46230754821635,-5.29717698896788,1900.31586561078,0.999933970257686
"log_lik[11715]",-3.09689422181957,0.00519579454558355,0.067672875610929,-3.22709113466019,-3.14233965229541,-3.09574883751157,-3.05128545296551,-2.96581173238622,169.638851375569,1.00042209136043
"log_lik[11716]",-0.964800664310243,0.000317317660397592,0.0112489811019925,-0.987314267065803,-0.971632017310912,-0.964836725116627,-0.957578608197523,-0.942602398124384,1256.71814966511,0.999906873507945
"log_lik[11717]",-0.95144534017106,0.000488472383750795,0.01449451743984,-0.979470155147073,-0.961223082313253,-0.951856136780997,-0.941585073928932,-0.922349139356392,880.496210705064,0.999817225833092
"log_lik[11718]",-0.997984890853615,0.000826751846303748,0.013828502249408,-1.0250224968498,-1.00810190963757,-0.998407747200868,-0.988445300447727,-0.971637137579906,279.769226708337,1.00248039990701
"log_lik[11719]",-2.17903114903017,0.000549443124472009,0.0212310206772427,-2.22274613415348,-2.19285236564273,-2.17873906009566,-2.1643676170336,-2.13930587330674,1493.12532036407,0.999816034093823
"log_lik[11720]",-1.17867093544686,0.00093110209593519,0.0140797849177959,-1.20748120881106,-1.18752615814514,-1.17878638135257,-1.16949984409368,-1.15242549546647,228.663808542615,1.00778623266359
"log_lik[11721]",-1.11676236820394,0.00065314897217429,0.0151911762564948,-1.14724629875395,-1.12659866198236,-1.11674047292986,-1.10573455913225,-1.08904860762253,540.951475690318,1.00445796100038
"log_lik[11722]",-1.51287335734518,0.000815456768652778,0.0182112023257284,-1.55008781468044,-1.52588259141587,-1.5126752862483,-1.49961527305448,-1.47864417868459,498.741325251492,1.00051345033755
"log_lik[11723]",-1.72178843746576,0.00030587913740356,0.00789163815424692,-1.73805306049543,-1.72681609574883,-1.72147920248403,-1.71626192585022,-1.70764363054111,665.632646516277,1.00121362721438
"log_lik[11724]",-0.786646770934114,0.00125013772673973,0.0149585250512432,-0.815760603302889,-0.79616531477768,-0.786152354819516,-0.777180615523101,-0.75646151073926,143.173230103916,1.00878662299302
"log_lik[11725]",-2.00527976063463,0.000468626996936454,0.0209135585928071,-2.0469261126467,-2.01763645841892,-2.00586270339332,-1.9920174575323,-1.96300221483767,1991.59609811624,1.00375863845333
"log_lik[11726]",-2.37681799506902,0.00300349098980667,0.0437148471914881,-2.46605887526377,-2.40484457786008,-2.373270265662,-2.34477576449556,-2.29851979478235,211.838680361364,1.00288794658011
"log_lik[11727]",-0.594483999522333,0.000463920751076076,0.01489027855361,-0.622532498438028,-0.604727298912697,-0.595226003075042,-0.584228624870569,-0.564873471259276,1030.19170037416,1.00262390906712
"log_lik[11728]",-0.78916024274287,0.00121296431146348,0.0169409067685013,-0.819695829974242,-0.80141169399065,-0.789406680352426,-0.777384598766909,-0.756059589394693,195.064059806138,1.01855251354936
"log_lik[11729]",-1.2565369449809,0.000233217842322209,0.00912830558188135,-1.27511354152299,-1.26229602184574,-1.25619081429683,-1.2508011579167,-1.23906433037386,1531.99304744798,0.999355403975602
"log_lik[11730]",-0.887541880909292,0.00113751948898092,0.0173871036972313,-0.920209065776476,-0.899398380042134,-0.888004558045973,-0.875664436577733,-0.852533124978263,233.634404455584,1.00260214401164
"log_lik[11731]",-0.969373296528804,0.000924403522277335,0.0147213423085093,-1.0007754693717,-0.978736421658272,-0.968675143409772,-0.959800152373504,-0.941445736163579,253.613074709719,1.00514020035007
"log_lik[11732]",-2.43172222774812,0.00101509260063268,0.0380742766827141,-2.5094735542984,-2.45698078493521,-2.43036489308051,-2.40662054727454,-2.35596632461146,1406.8636187551,1.00233813110618
"log_lik[11733]",-1.48581916925209,0.00036056864595154,0.00776548716427867,-1.50076810525153,-1.49095398472833,-1.48573858355505,-1.48086198784286,-1.47047920685953,463.832840387838,1.00315562542664
"log_lik[11734]",-1.19739629929092,0.000535313013797349,0.0100666898927143,-1.21647820868799,-1.2042387352764,-1.19689620832626,-1.19075020583431,-1.17790606716693,353.637065026822,1.00090668521303
"log_lik[11735]",-1.42792368635135,0.000655751514624987,0.0183863889033601,-1.4655722575544,-1.43956262469408,-1.42770270320218,-1.41520669268303,-1.39266441950686,786.166039013441,1.00326369400548
"log_lik[11736]",-1.51968168772108,0.000405834328616128,0.00743492390849917,-1.53431942800152,-1.52490025026385,-1.51963900338223,-1.5150366213696,-1.50483138939158,335.625921796928,1.0065209625515
"log_lik[11737]",-1.22586004641929,0.000389985085219324,0.0096053238518643,-1.2453275763835,-1.23232081031375,-1.22571079892539,-1.21964005736217,-1.20701976706783,606.635788818174,1.00413129077288
"log_lik[11738]",-1.0760063964083,0.000973119886772769,0.0152451704973179,-1.10351683945291,-1.08664263390945,-1.07619052000643,-1.06598030203431,-1.04389789767867,245.432389492407,1.00646799566564
"log_lik[11739]",-1.18571876957431,0.000704260298324997,0.0129150438162627,-1.21001490833529,-1.1938913826349,-1.18583719542158,-1.17724527194538,-1.15946734849061,336.298829043354,1.00137110459234
"log_lik[11740]",-1.03749548805922,0.000940556774460891,0.0123067658807682,-1.06091271212805,-1.04606303448722,-1.03673015277332,-1.02918287318555,-1.01390942868443,171.20555269082,1.01289206353865
"log_lik[11741]",-0.623230871171755,0.000599260919699702,0.016069049502242,-0.658494913364303,-0.633530595344571,-0.622088387904446,-0.612198450702656,-0.594521510107486,719.032406571758,1.01105080505208
"log_lik[11742]",-0.400613083833583,0.000728888193931347,0.016506813367671,-0.433534546273869,-0.411558169464731,-0.400666344323073,-0.389268244631984,-0.368295032297465,512.866875606537,1.00036528267328
"log_lik[11743]",-0.66502284493716,0.0004722341283059,0.0150071840171787,-0.695237383661654,-0.674587355818131,-0.6646968791586,-0.654615397836422,-0.635309280726384,1009.91233145252,1.00030310797945
"log_lik[11744]",-0.904178624134388,0.000625945406525052,0.0156881782248563,-0.935638354303847,-0.914725169204823,-0.904029304452489,-0.892823722737054,-0.875975604766602,628.162657850235,1.00204875506277
"log_lik[11745]",-0.695611746571164,0.000930580437457968,0.0166448146479872,-0.728857208341701,-0.706892600129415,-0.695750925118243,-0.682866161938126,-0.663941448673511,319.926407626947,1.0013118585524
"log_lik[11746]",-1.1574868910137,0.000349893955865916,0.0104384171267166,-1.17952956703155,-1.16434731042257,-1.15692972665758,-1.15082437238493,-1.13725126691226,890.01313120889,1.00088821931714
"log_lik[11747]",-1.47503784696016,0.00071956538620072,0.0134973335511204,-1.50166018245717,-1.48396639581717,-1.475195543014,-1.46526076085682,-1.44921720183496,351.848280516486,1.00556100543282
"log_lik[11748]",-0.697584851417331,0.000534313259819141,0.0148141648444303,-0.727010154465527,-0.707348075328695,-0.697877495428817,-0.687436168893719,-0.66803933022885,768.709842665859,1.00174101279193
"log_lik[11749]",-1.11421117255906,0.000351659974187921,0.0108664212276248,-1.13524871534871,-1.12130971184797,-1.11475349560763,-1.10681507951278,-1.09260701540395,954.83249902083,1.00133808379097
"log_lik[11750]",-1.64869618531032,0.000635596633395846,0.0154556047082164,-1.6782857723487,-1.65913016497748,-1.64786721515651,-1.63864621958881,-1.61914726978436,591.301290810256,1.00224967450833
"log_lik[11751]",-1.80286758905511,0.000367374011619715,0.0102778526676665,-1.82322662070148,-1.80948506958982,-1.80252150917872,-1.79668123325429,-1.78228619348404,782.686628414073,1.00159869982568
"log_lik[11752]",-1.11824694825193,0.00142682534260485,0.0167747362375168,-1.15001802400849,-1.12891447351425,-1.11923412342119,-1.10831020899738,-1.08260544084479,138.219644405628,1.01108078515685
"log_lik[11753]",-1.052029311967,0.00108272075792734,0.017343156587216,-1.08743837025891,-1.06350505108073,-1.0524906686759,-1.03960327974853,-1.02080690642529,256.580332854537,1.00626065396057
"log_lik[11754]",-1.51652824308284,0.000819697257759219,0.0184971221326013,-1.55503008864215,-1.52960045838442,-1.51632071792819,-1.50308270850121,-1.4817016704874,509.215205947974,1.00032797530559
"log_lik[11755]",-1.4452120982436,0.000535194667925264,0.0144160776069446,-1.47512472372563,-1.45402674755607,-1.44496050004062,-1.43613627730388,-1.4164576995093,725.55554795486,1.00291481134346
"log_lik[11756]",-0.961749821578138,0.000920996328115306,0.0124493137055651,-0.98618882520657,-0.969926936175837,-0.961604843966486,-0.95333311182922,-0.937734150686681,182.715345700976,1.0064433077448
"log_lik[11757]",-1.46980896152281,0.000242261252180171,0.00908724954562795,-1.48871751771854,-1.47529489676696,-1.46971739622937,-1.46406210519843,-1.45189333891213,1407.00938266261,1.00000525420308
"log_lik[11758]",-0.764197497450419,0.00121529280948771,0.0167196122755921,-0.79612423357452,-0.775798979303413,-0.764630730227704,-0.753291365386225,-0.7302343472067,189.273820030488,1.00286974654549
"log_lik[11759]",-1.73216958452642,0.00080697489145376,0.0294101864260912,-1.79377953069563,-1.75177579357812,-1.73174540080425,-1.71253823045578,-1.67688431577653,1328.23680625049,1.00044896172733
"log_lik[11760]",-0.776792705110076,0.00125127074675042,0.0172930195428963,-0.807971763421788,-0.789086830279162,-0.776920803536074,-0.764772293168296,-0.743308578089935,191.002513230801,1.01926334925115
"log_lik[11761]",-1.39677527463347,0.000264399730135816,0.00852745968830406,-1.41487212658492,-1.40205273917287,-1.39638848695226,-1.3911069171096,-1.38063946530726,1040.2011630339,1.00096399099186
"log_lik[11762]",-1.59719665322569,0.000748042348974541,0.0143676646852806,-1.62649758868546,-1.60612810242752,-1.59676368837408,-1.58791271524782,-1.56966950644255,368.909634107655,1.00054475347128
"log_lik[11763]",-2.24139493675333,0.00174415759158379,0.0321958198453605,-2.30731540204216,-2.26159116334418,-2.24206333896815,-2.22053216432044,-2.18003793169191,340.743462308357,1.00228720435748
"log_lik[11764]",-1.89312211093637,0.000552994892855453,0.0221722120038917,-1.93822461898977,-1.90728926623431,-1.89285724664524,-1.87855297426433,-1.84879723857301,1607.59188117201,1.00131745925547
"log_lik[11765]",-1.13314686587193,0.000640564555259139,0.0137158500135629,-1.16053671765468,-1.14243514976413,-1.13307676663602,-1.12436445409213,-1.10658938279829,458.479209716948,1.00758193536093
"log_lik[11766]",-0.936970707892551,0.000975667420555693,0.016523250549293,-0.969528077125105,-0.94832337808339,-0.936145095914587,-0.925755806462816,-0.904641721780429,286.805430395478,1.00087902890865
"log_lik[11767]",-1.70974433488619,0.000874515264194368,0.0268453213853043,-1.7668027200915,-1.72750050667848,-1.70820889323992,-1.69177432515605,-1.6591126253124,942.328717956438,1.00374668948069
"log_lik[11768]",-1.23460247876346,0.000387857362910502,0.0122911789564075,-1.26016618158033,-1.24254110018028,-1.23463547285875,-1.22632404635809,-1.21033067224811,1004.2526889333,1.00018122658453
